leaves,x0,x1,x2,x3,x4,x5,x6,x7,bottom_permutation,top_permutation,permutation,orbits
23,1,1,0,2,1,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 19)(3 23)(4 18)(5 17)(6 15)(7 20)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 2, 0], [21, 23, 3, 6, 15, 18, 4, 1], [17, 20, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5]]",3
25,1,1,1,2,1,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 22)(3 21)(4 18)(5 17)(6 15)(7 20)(8 14)(9 11)(10 13)(12 16)(19 25),"[[24, 21, 3, 6, 15, 18, 4, 1, 23, 25, 19, 22, 2, 0], [17, 20, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5]]",2
27,1,1,2,2,1,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 24)(3 21)(4 18)(5 17)(6 15)(7 20)(8 14)(9 11)(10 13)(12 16)(19 23)(22 27),"[[26, 23, 19, 22, 27, 25, 1, 4, 18, 15, 6, 3, 21, 24, 2, 0], [17, 20, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5]]",2
25,1,2,0,2,1,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 19)(3 22)(4 18)(5 17)(6 15)(7 20)(8 14)(9 11)(10 13)(12 16)(21 25),"[[24, 21, 25, 23, 1, 4, 18, 15, 6, 3, 22, 19, 2, 0], [17, 20, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5]]",2
27,1,2,1,2,1,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 22)(3 21)(4 18)(5 17)(6 15)(7 20)(8 14)(9 11)(10 13)(12 16)(19 24)(23 27),"[[26, 23, 27, 25, 1, 4, 18, 15, 6, 3, 21, 24, 19, 22, 2, 0], [17, 20, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5]]",2
29,1,2,2,2,1,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 24)(3 21)(4 18)(5 17)(6 15)(7 20)(8 14)(9 11)(10 13)(12 16)(19 23)(22 26)(25 29),"[[28, 25, 29, 27, 1, 4, 18, 15, 6, 3, 21, 24, 2, 0], [17, 20, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5], [23, 26, 22, 19]]",3
21,1,0,0,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 4)(1 3)(2 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 21),"[[4, 1, 3, 6, 15, 18, 21, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 2, 0]]",1
21,1,0,1,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 4)(2 21)(3 18)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16),"[[20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 21, 2, 0], [4, 1], [18, 15, 6, 3]]",3
23,1,0,2,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 20)(2 23)(3 18)(4 21)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 1, 4, 21, 23, 2, 0], [18, 15, 6, 3]]",2
21,1,1,0,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 18)(2 4)(3 21)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16),"[[20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 21, 3, 6, 15, 18, 1, 4, 2, 0]]",1
23,1,1,1,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 20)(3 18)(4 23)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 2, 0], [21, 23, 4, 1], [18, 15, 6, 3]]",3
25,1,1,2,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 22)(3 18)(4 21)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(20 25),"[[24, 21, 4, 1, 23, 25, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 2, 0], [18, 15, 6, 3]]",2
23,1,2,0,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 4)(3 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 23),"[[22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 3, 6, 15, 18, 23, 21, 1, 4, 2, 0]]",1
25,1,2,1,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 20)(3 18)(4 22)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(21 25),"[[24, 21, 25, 23, 1, 4, 22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 2, 0], [18, 15, 6, 3]]",2
27,1,2,2,0,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 22)(3 18)(4 21)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(20 24)(23 27),"[[26, 23, 27, 25, 1, 4, 21, 24, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 2, 0], [18, 15, 6, 3]]",2
21,1,0,0,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 18)(1 3)(2 21)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16),"[[18, 15, 6, 3, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 21, 2, 0]]",1
23,1,0,1,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 18)(2 23)(3 21)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 4, 1, 18, 15, 6, 3, 21, 23, 2, 0]]",1
25,1,0,2,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 22)(2 25)(3 21)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 23),"[[24, 21, 3, 6, 15, 18, 23, 25, 2, 0], [22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 4, 1]]",2
23,1,1,0,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 18)(3 23)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 4, 1, 21, 23, 3, 6, 15, 18, 2, 0]]",1
25,1,1,1,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 22)(3 21)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 25),"[[24, 21, 3, 6, 15, 18, 25, 23, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 2, 0]]",1
27,1,1,2,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 24)(3 21)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 23)(22 27),"[[26, 23, 18, 15, 6, 3, 21, 24, 2, 0], [25, 27, 22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 4, 1]]",2
25,1,2,0,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 18)(3 22)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(21 25),"[[24, 21, 25, 23, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 3, 6, 15, 18, 2, 0]]",1
27,1,2,1,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 22)(3 21)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 24)(23 27),"[[26, 23, 27, 25, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 2, 0], [21, 24, 18, 15, 6, 3]]",2
29,1,2,2,1,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 24)(3 21)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 23)(22 26)(25 29),"[[28, 25, 29, 27, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 26, 23, 18, 15, 6, 3, 21, 24, 2, 0]]",1
23,1,0,0,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 21)(1 3)(2 23)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22),"[[21, 23, 2, 0], [3, 6, 15, 18, 22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 4, 1]]",2
25,1,0,1,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 21)(2 25)(3 23)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22),"[[24, 21, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 18, 15, 6, 3, 23, 25, 2, 0]]",1
27,1,0,2,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 24)(2 27)(3 23)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22)(21 25),"[[26, 23, 3, 6, 15, 18, 22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 4, 1, 24, 21, 25, 27, 2, 0]]",1
25,1,1,0,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 21)(3 25)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22),"[[24, 21, 2, 0], [23, 25, 3, 6, 15, 18, 22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 4, 1]]",2
27,1,1,1,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 24)(3 23)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22)(21 27),"[[26, 23, 3, 6, 15, 18, 22, 19, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 17, 20, 4, 1, 25, 27, 21, 24, 2, 0]]",1
29,1,1,2,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 26)(3 23)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22)(21 25)(24 29),"[[28, 25, 21, 24, 29, 27, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 18, 15, 6, 3, 23, 26, 2, 0]]",1
27,1,2,0,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 21)(3 24)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22)(23 27),"[[26, 23, 27, 25, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 18, 15, 6, 3, 24, 21, 2, 0]]",1
29,1,2,1,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 24)(3 23)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22)(21 26)(25 29),"[[28, 25, 29, 27, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 18, 15, 6, 3, 23, 26, 21, 24, 2, 0]]",1
31,1,2,2,2,2,1,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 29)(2 26)(3 23)(4 20)(5 17)(6 15)(7 19)(8 14)(9 11)(10 13)(12 16)(18 22)(21 25)(24 28)(27 31),"[[30, 27, 31, 29, 1, 4, 20, 17, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 19, 22, 18, 15, 6, 3, 23, 26, 2, 0], [25, 28, 24, 21]]",2
19,1,0,0,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 4)(1 3)(2 17)(5 19)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[4, 1, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 19, 17, 2, 0]]",1
19,1,0,1,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 17)(1 4)(2 19)(3 5)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[17, 19, 2, 0], [4, 1], [5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3]]",3
21,1,0,2,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 17)(2 21)(3 5)(4 19)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[20, 17, 1, 4, 19, 21, 2, 0], [5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3]]",2
19,1,1,0,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 17)(1 5)(2 4)(3 19)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[17, 19, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 1, 4, 2, 0]]",1
21,1,1,1,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 17)(3 5)(4 21)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[20, 17, 2, 0], [19, 21, 4, 1], [5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3]]",3
23,1,1,2,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 20)(3 5)(4 19)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(17 23),"[[22, 19, 4, 1, 21, 23, 17, 20, 2, 0], [5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3]]",2
21,1,2,0,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 4)(3 17)(5 21)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[20, 17, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 21, 19, 1, 4, 2, 0]]",1
23,1,2,1,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 17)(3 5)(4 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(19 23),"[[22, 19, 23, 21, 1, 4, 20, 17, 2, 0], [5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3]]",2
25,1,2,2,0,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 20)(3 5)(4 19)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(17 22)(21 25),"[[24, 21, 25, 23, 1, 4, 19, 22, 17, 20, 2, 0], [5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3]]",2
19,1,0,0,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 5)(1 3)(2 19)(4 17)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 1, 4, 17, 19, 2, 0]]",1
21,1,0,1,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 5)(2 21)(3 19)(4 17)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[20, 17, 4, 1, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 19, 21, 2, 0]]",1
23,1,0,2,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 20)(2 23)(3 19)(4 17)(5 21)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 21, 23, 2, 0], [20, 17, 4, 1]]",2
21,1,1,0,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 5)(3 21)(4 17)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[20, 17, 4, 1, 19, 21, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 2, 0]]",1
23,1,1,1,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 20)(3 19)(4 17)(5 23)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 23, 21, 1, 4, 17, 20, 2, 0]]",1
25,1,1,2,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 22)(3 19)(4 17)(5 21)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(20 25),"[[24, 21, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 19, 22, 2, 0], [23, 25, 20, 17, 4, 1]]",2
23,1,2,0,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 5)(3 20)(4 17)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(19 23),"[[22, 19, 23, 21, 1, 4, 17, 20, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 2, 0]]",1
25,1,2,1,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 20)(3 19)(4 17)(5 22)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(21 25),"[[24, 21, 25, 23, 1, 4, 17, 20, 2, 0], [19, 22, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3]]",2
27,1,2,2,1,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 22)(3 19)(4 17)(5 21)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(20 24)(23 27),"[[26, 23, 27, 25, 1, 4, 17, 20, 24, 21, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 19, 22, 2, 0]]",1
21,1,0,0,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 19)(1 3)(2 21)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[19, 21, 2, 0], [3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 20, 17, 4, 1]]",2
23,1,0,1,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 19)(2 23)(3 21)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 1, 4, 17, 20, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 21, 23, 2, 0]]",1
25,1,0,2,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 22)(2 25)(3 21)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(19 23),"[[24, 21, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 20, 17, 4, 1, 22, 19, 23, 25, 2, 0]]",1
23,1,1,0,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 19)(3 23)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16),"[[22, 19, 2, 0], [21, 23, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 20, 17, 4, 1]]",2
25,1,1,1,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 22)(3 21)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(19 25),"[[24, 21, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 20, 17, 4, 1, 23, 25, 19, 22, 2, 0]]",1
27,1,1,2,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 24)(3 21)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(19 23)(22 27),"[[26, 23, 19, 22, 27, 25, 1, 4, 17, 20, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 21, 24, 2, 0]]",1
25,1,2,0,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 19)(3 22)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(21 25),"[[24, 21, 25, 23, 1, 4, 17, 20, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 22, 19, 2, 0]]",1
27,1,2,1,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 22)(3 21)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(19 24)(23 27),"[[26, 23, 27, 25, 1, 4, 17, 20, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 21, 24, 19, 22, 2, 0]]",1
29,1,2,2,2,0,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 24)(3 21)(4 17)(5 20)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(19 23)(22 26)(25 29),"[[28, 25, 29, 27, 1, 4, 17, 20, 5, 8, 14, 11, 9, 12, 16, 13, 10, 7, 18, 15, 6, 3, 21, 24, 2, 0], [23, 26, 22, 19]]",2
21,1,0,0,0,1,2,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 4)(1 3)(2 20)(5 19)(6 15)(7 18)(8 14)(9 11)(10 13)(12 16)(17 21),"[[4, 1, 3, 6, 15, 18, 7, 10, 13, 16, 12, 9, 11, 14, 8, 5, 19, 21, 17, 20, 2, 0]]",1
