leaves,x0,x1,x2,x3,bottom_permutation,top_permutation,permutation,orbits
35,6,0,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 22)(2 25)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 2, 0], [22, 19, 16, 13, 17, 20, 23, 26, 29, 32, 35, 33, 30, 27, 24, 21, 18, 15, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11]]",6
37,6,1,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 25)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 22, 19, 16, 13, 17, 20, 23, 26, 29, 32, 35, 37, 34, 31, 28, 25, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11]]",5
39,6,2,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 27)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 25, 28, 31, 34, 37, 39, 36, 33, 30, 27, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13]]",6
41,6,3,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 29)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 27, 30, 33, 36, 39, 41, 38, 35, 32, 29, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25]]",7
43,6,4,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 31)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 29, 32, 35, 38, 41, 43, 40, 37, 34, 31, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27]]",8
45,6,5,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 33)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 31, 34, 37, 40, 43, 45, 42, 39, 36, 33, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29]]",9
47,6,6,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 35)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 33, 36, 39, 42, 45, 47, 44, 41, 38, 35, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31]]",10
49,6,7,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 37)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 35, 38, 41, 44, 47, 49, 46, 43, 40, 37, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33]]",11
51,6,8,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 39)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45)(44 47)(46 49)(48 51),"[[50, 47, 44, 41, 37, 40, 43, 46, 49, 51, 48, 45, 42, 39, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",12
37,7,0,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 22)(2 25)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 24, 21, 18, 15, 3, 6, 4, 1, 22, 19, 16, 13, 17, 20, 23, 26, 29, 32, 35, 37, 34, 31, 28, 25, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11]]",5
39,7,1,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 25)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 20, 17, 13, 16, 19, 22, 27, 30, 33, 36, 39, 37, 34, 31, 28, 25, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11]]",5
41,7,2,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 27)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 28, 25, 29, 32, 35, 38, 41, 39, 36, 33, 30, 27, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13]]",6
43,7,3,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 29)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 31, 34, 37, 40, 43, 41, 38, 35, 32, 29, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25]]",7
45,7,4,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 31)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 33, 36, 39, 42, 45, 43, 40, 37, 34, 31, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27]]",8
47,7,5,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 33)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 34, 31, 35, 38, 41, 44, 47, 45, 42, 39, 36, 33, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29]]",9
49,7,6,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 35)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 36, 33, 37, 40, 43, 46, 49, 47, 44, 41, 38, 35, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31]]",10
51,7,7,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 37)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51),"[[50, 47, 44, 41, 38, 35, 39, 42, 45, 48, 51, 49, 46, 43, 40, 37, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33]]",11
53,7,8,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 53),(0 52)(1 39)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53),"[[52, 49, 46, 43, 40, 37, 41, 44, 47, 50, 53, 51, 48, 45, 42, 39, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",12
39,8,0,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 22)(2 25)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 20, 17, 13, 16, 19, 22, 1, 4, 6, 3, 15, 18, 21, 24, 27, 30, 33, 36, 39, 37, 34, 31, 28, 25, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11]]",5
41,8,1,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 25)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 28, 25, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 29, 32, 35, 38, 41, 39, 36, 33, 30, 27, 22, 19, 16, 13]]",6
43,8,2,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 27)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [29, 32, 35, 38, 41, 43, 40, 37, 34, 31, 28, 25]]",7
45,8,3,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 29)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [31, 34, 37, 40, 43, 45, 42, 39, 36, 33, 30, 27]]",8
47,8,4,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 31)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 34, 31, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [33, 36, 39, 42, 45, 47, 44, 41, 38, 35, 32, 29]]",9
49,8,5,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 33)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 36, 33, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [35, 38, 41, 44, 47, 49, 46, 43, 40, 37, 34, 31]]",10
51,8,6,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 35)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51),"[[50, 47, 44, 41, 38, 35, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31], [37, 40, 43, 46, 49, 51, 48, 45, 42, 39, 36, 33]]",11
53,8,7,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 53),(0 52)(1 37)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53),"[[52, 49, 46, 43, 40, 37, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [39, 42, 45, 48, 51, 53, 50, 47, 44, 41, 38, 35]]",12
55,8,8,5,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 55),(0 54)(1 39)(2 24)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45)(44 47)(46 49)(48 51)(50 53)(52 55),"[[54, 51, 48, 45, 42, 39, 1, 4, 6, 3, 15, 18, 21, 24, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [17, 20, 23, 26, 22, 19, 16, 13], [28, 25], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35], [41, 44, 47, 50, 53, 55, 52, 49, 46, 43, 40, 37]]",13
27,0,0,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 2)(1 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 27),"[[2, 0], [26, 23, 20, 17, 13, 16, 19, 22, 25, 27, 24, 21, 18, 15, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11]]",6
27,0,1,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 24)(1 27)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 3, 6, 4, 1, 27, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11]]",5
29,0,2,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 27)(1 29)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 28),"[[27, 29, 1, 4, 6, 3, 15, 18, 21, 24, 28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11]]",5
31,0,3,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 29)(1 31)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 28)(27 30),"[[29, 31, 1, 4, 6, 3, 15, 18, 21, 24, 28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [30, 27]]",6
33,0,4,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 31)(1 33)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 28)(27 30)(29 32),"[[31, 33, 1, 4, 6, 3, 15, 18, 21, 24, 28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [30, 27], [32, 29]]",7
35,0,5,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 33)(1 35)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 34),"[[33, 35, 1, 4, 6, 3, 15, 18, 21, 24, 28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [30, 27], [32, 29], [34, 31]]",8
37,0,6,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 35)(1 37)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36),"[[35, 37, 1, 4, 6, 3, 15, 18, 21, 24, 28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [30, 27], [32, 29], [34, 31], [36, 33]]",9
39,0,7,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 37)(1 39)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38),"[[37, 39, 1, 4, 6, 3, 15, 18, 21, 24, 28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",10
41,0,8,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 39)(1 41)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40),"[[39, 41, 1, 4, 6, 3, 15, 18, 21, 24, 28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37]]",11
27,1,0,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 24)(2 27)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25),"[[26, 23, 20, 17, 13, 16, 19, 22, 25, 27, 2, 0], [24, 21, 18, 15, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11]]",6
29,1,1,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 29),"[[28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [27, 29, 24, 21, 18, 15, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11]]",6
31,1,2,6,5,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 29)(2 26)(3 15)(4 6)(5 8)(7 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 28)(27 31),"[[30, 27, 31, 29, 1, 4, 6, 3, 15, 18, 21, 24, 28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11]]",5
